StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,PID,welcome,age_1,gender,country,time_us_1,ideology_1,pkp_h_1,pkp_i_1,pkp_u_1,pch_h_1,pch_i_1,pch_u_1,tmdp_h_1,tmdp_i_1,tmdp_u_1,whh_h_1,whh_i_1,whh_u_1,thls_h_1,thls_i_1,thls_u_1,ach_1_1,ach_2_1,ach_3_1,adr_h_1,adr_i_1,adr_u_1,elb_h_1,elb_i_1,elb_u_1,acr_h_1,acr_i_1,acr_u_1,jbd_h_1,jbd_i_1,jbd_u_1,scc_h_1,scc_i_1,scc_u_1,ddf_h_1,ddf_i_1,ddf_u_1,git_h_1,git_i_1,git_u_1,idb_h_1,idb_i_1,idb_u_1,ayc_h_1,ayc_i_1,ayc_u_1,sip_h_1,sip_i_1,sip_u_1,ecc_h_1,ecc_i_1,ecc_u_1,ccr_h_1,ccr_i_1,ccr_u_1,mbr_h_1,mbr_i_1,mbr_u_1,msn_h_1,msn_i_1,msn_u_1,mbw_h_1,mbw_i_1,mbw_u_1,mpsa_h_1,mpsa_i_1,mpsa_u_1,php_h_1,php_i_1,php_u_1,mmc_h_1,mmc_i_1,mmc_u_1,mmls_h_1,mmls_i_1,mmls_u_1,msas_h_1,msas_i_1,msas_u_1,ach_4_1,ach_5_1,ach_6_1,race,income,int_pol,pol_id,pol_id_5_TEXT,religion,religion_5_TEXT,education,db,PROLIFIC_PID
2019-11-07 10:53:57,2019-11-07 11:02:06,IP Address,73.149.27.110,100,488,True,2019-11-07 11:02:07,R_2QASZ6Yi9UbGGeY,,,,,41.748992919921875,-72.690399169921875,anonymous,EN,I agree to participate,58911e3417b2000001146c7d,Understood! Begin survey.,31,Male,Yes,,1,extremely harmful,extremely immoral,very unexpected,extremely harmful,extremely immoral,very unexpected,moderately harmful,very immoral,moderately unexpected,very harmful,very immoral,extremely unexpected,very harmful,extremely immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,moderately harmful,very immoral,moderately unexpected,slightly harmful,slightly immoral,moderately unexpected,slightly harmful,moderately immoral,very unexpected,very harmful,very immoral,extremely unexpected,moderately harmful,very immoral,very unexpected,slightly harmful,slightly immoral,not at all unexpected,slightly harmful,slightly immoral,moderately unexpected,slightly harmful,slightly immoral,moderately unexpected,slightly harmful,slightly immoral,moderately unexpected,slightly harmful,moderately immoral,moderately unexpected,moderately harmful,moderately immoral,moderately unexpected,slightly harmful,very immoral,extremely unexpected,moderately harmful,moderately immoral,very unexpected,moderately harmful,moderately immoral,moderately unexpected,very harmful,very immoral,very unexpected,very harmful,very immoral,moderately unexpected,slightly harmful,slightly immoral,moderately unexpected,slightly harmful,slightly immoral,moderately unexpected,very harmful,very immoral,extremely unexpected,very harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$50,001 to $75,000",Very interested,Democrat,,Agnostic,,Bachelor's degree,Complete,58911e3417b2000001146c7d
2019-11-07 10:54:12,2019-11-07 11:02:07,IP Address,66.66.213.12,100,474,True,2019-11-07 11:02:07,R_3elsDXcK2TNuXE0,,,,,42.868896484375,-77.28459930419921875,anonymous,EN,I agree to participate,5c0f500787e876000151fc5f,Understood! Begin survey.,39,Male,Yes,,1,extremely harmful,extremely immoral,not at all unexpected,extremely harmful,extremely immoral,not at all unexpected,very harmful,very immoral,not at all unexpected,very harmful,very immoral,moderately unexpected,extremely harmful,extremely immoral,moderately unexpected,extremely harmful,not at all immoral,moderately unexpected,slightly harmful,moderately immoral,not at all unexpected,slightly harmful,slightly immoral,not at all unexpected,very harmful,very immoral,not at all unexpected,moderately harmful,moderately immoral,slightly unexpected,moderately harmful,slightly immoral,not at all unexpected,not at all harmful,not at all immoral,not at all unexpected,slightly harmful,not at all immoral,slightly unexpected,slightly harmful,not at all immoral,slightly unexpected,not at all harmful,not at all immoral,not at all unexpected,slightly harmful,slightly immoral,not at all unexpected,moderately harmful,slightly immoral,very unexpected,not at all harmful,not at all immoral,very unexpected,very harmful,very immoral,slightly unexpected,moderately harmful,very immoral,very unexpected,extremely harmful,extremely immoral,not at all unexpected,very harmful,moderately immoral,not at all unexpected,not at all harmful,not at all immoral,not at all unexpected,not at all harmful,not at all immoral,moderately unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"Less than $25,000",Very interested,Democrat,,Something else (Please Specify),None,Some college,Complete,5c0f500787e876000151fc5f
2019-11-07 10:53:42,2019-11-07 11:02:07,IP Address,74.94.126.99,100,504,True,2019-11-07 11:02:08,R_1DT55SAgEXlNfYU,,,,,41.2845001220703125,-87.419097900390625,anonymous,EN,I agree to participate,5b97f8988ae8150001c7a887,Understood! Begin survey.,41,Male,Yes,,2,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,very unexpected,moderately harmful,moderately immoral,slightly unexpected,slightly harmful,moderately immoral,moderately unexpected,moderately harmful,very immoral,moderately unexpected,extremely harmful,not at all immoral,moderately unexpected,moderately harmful,very immoral,moderately unexpected,moderately harmful,moderately immoral,slightly unexpected,moderately harmful,moderately immoral,very unexpected,moderately harmful,moderately immoral,very unexpected,moderately harmful,moderately immoral,moderately unexpected,moderately harmful,moderately immoral,slightly unexpected,slightly harmful,not at all immoral,slightly unexpected,moderately harmful,slightly immoral,slightly unexpected,slightly harmful,slightly immoral,not at all unexpected,moderately harmful,moderately immoral,very unexpected,very harmful,very immoral,very unexpected,very harmful,very immoral,extremely unexpected,very harmful,very immoral,very unexpected,very harmful,very immoral,very unexpected,very harmful,very immoral,moderately unexpected,very harmful,very immoral,moderately unexpected,moderately harmful,moderately immoral,moderately unexpected,very harmful,extremely immoral,extremely unexpected,very harmful,extremely immoral,extremely unexpected,very harmful,very immoral,very unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"Less than $25,000",Somewhat interested,Democrat,,Religious,,Bachelor's degree,Complete,5b97f8988ae8150001c7a887
2019-11-07 10:54:13,2019-11-07 11:02:08,IP Address,67.84.142.79,100,474,True,2019-11-07 11:02:09,R_3qIj6sraxRT3Gwc,,,,,40.91290283203125,-74.16269683837890625,anonymous,EN,I agree to participate,5cfd7167adab2f0016d1571f,Understood! Begin survey.,41,Male,Yes,,2,extremely harmful,extremely immoral,slightly unexpected,very harmful,very immoral,very unexpected,very harmful,moderately immoral,slightly unexpected,slightly harmful,moderately immoral,very unexpected,moderately harmful,moderately immoral,moderately unexpected,extremely harmful,not at all immoral,moderately unexpected,slightly harmful,slightly immoral,slightly unexpected,slightly harmful,slightly immoral,not at all unexpected,slightly harmful,slightly immoral,not at all unexpected,slightly harmful,not at all immoral,moderately unexpected,slightly harmful,slightly immoral,slightly unexpected,not at all harmful,not at all immoral,not at all unexpected,not at all harmful,not at all immoral,not at all unexpected,not at all harmful,slightly immoral,not at all unexpected,not at all harmful,not at all immoral,not at all unexpected,slightly harmful,not at all immoral,not at all unexpected,slightly harmful,moderately immoral,slightly unexpected,not at all harmful,not at all immoral,very unexpected,slightly harmful,slightly immoral,slightly unexpected,slightly harmful,slightly immoral,not at all unexpected,moderately harmful,not at all immoral,not at all unexpected,slightly harmful,not at all immoral,not at all unexpected,not at all harmful,not at all immoral,not at all unexpected,not at all harmful,not at all immoral,not at all unexpected,slightly harmful,slightly immoral,not at all unexpected,slightly harmful,slightly immoral,very unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$100,000 or more",Very interested,Independent,,An atheist,,Some college,Complete,5cfd7167adab2f0016d1571f
2019-11-07 10:55:00,2019-11-07 11:02:33,IP Address,12.227.25.230,100,452,True,2019-11-07 11:02:33,R_3nuwTnfavrGM82L,,,,,36.1515045166015625,-86.79199981689453125,anonymous,EN,I agree to participate,5c2826f3065b1800015d1f42,Understood! Begin survey.,32,Female,Yes,,2,extremely harmful,extremely immoral,very unexpected,extremely harmful,extremely immoral,very unexpected,extremely harmful,extremely immoral,very unexpected,extremely harmful,extremely immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,moderately harmful,moderately immoral,slightly unexpected,slightly harmful,very immoral,moderately unexpected,moderately harmful,very immoral,very unexpected,extremely harmful,extremely immoral,very unexpected,moderately harmful,very immoral,moderately unexpected,moderately harmful,moderately immoral,slightly unexpected,slightly harmful,slightly immoral,slightly unexpected,moderately harmful,moderately immoral,moderately unexpected,very harmful,very immoral,very unexpected,slightly harmful,moderately immoral,moderately unexpected,moderately harmful,very immoral,very unexpected,moderately harmful,moderately immoral,very unexpected,very harmful,very immoral,very unexpected,extremely harmful,extremely immoral,very unexpected,very harmful,very immoral,very unexpected,very harmful,very immoral,slightly unexpected,very harmful,very immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$25,001 to $50,000",Very interested,Democrat,,Religious,,Some college,Complete,5c2826f3065b1800015d1f42
2019-11-07 10:54:45,2019-11-07 11:02:41,IP Address,68.8.51.119,100,475,True,2019-11-07 11:02:41,R_1QllaAokQ1QxeQG,,,,,32.67730712890625,-117.047698974609375,anonymous,EN,I agree to participate,5d7aebe32a73e10001d412e1,Understood! Begin survey.,35,Female,Yes,,1,extremely harmful,extremely immoral,moderately unexpected,extremely harmful,extremely immoral,very unexpected,very harmful,extremely immoral,slightly unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,slightly harmful,slightly immoral,not at all unexpected,moderately harmful,slightly immoral,slightly unexpected,slightly harmful,slightly immoral,slightly unexpected,slightly harmful,not at all immoral,slightly unexpected,slightly harmful,moderately immoral,slightly unexpected,slightly harmful,not at all immoral,not at all unexpected,slightly harmful,not at all immoral,not at all unexpected,slightly harmful,not at all immoral,slightly unexpected,slightly harmful,not at all immoral,slightly unexpected,slightly harmful,not at all immoral,slightly unexpected,moderately harmful,very immoral,moderately unexpected,slightly harmful,not at all immoral,very unexpected,slightly harmful,not at all immoral,slightly unexpected,moderately harmful,not at all immoral,slightly unexpected,moderately harmful,moderately immoral,slightly unexpected,very harmful,extremely immoral,slightly unexpected,slightly harmful,slightly immoral,moderately unexpected,very harmful,moderately immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$100,000 or more",Somewhat interested,Democrat,,Religious,,Some college,Complete,5d7aebe32a73e10001d412e1
2019-11-07 10:54:52,2019-11-07 11:02:52,IP Address,107.77.192.69,100,480,True,2019-11-07 11:02:52,R_1n3gjVE0ovJTcMy,,,,,38.25390625,-85.76000213623046875,anonymous,EN,I agree to participate,5c603bddfe6bce0001314d87,Understood! Begin survey.,31,Female,Yes,,1,extremely harmful,extremely immoral,moderately unexpected,extremely harmful,extremely immoral,very unexpected,very harmful,very immoral,moderately unexpected,very harmful,very immoral,moderately unexpected,very harmful,extremely immoral,very unexpected,extremely harmful,not at all immoral,moderately unexpected,moderately harmful,moderately immoral,very unexpected,slightly harmful,moderately immoral,moderately unexpected,very harmful,very immoral,very unexpected,moderately harmful,very immoral,very unexpected,moderately harmful,moderately immoral,very unexpected,slightly harmful,slightly immoral,slightly unexpected,not at all harmful,not at all immoral,moderately unexpected,slightly harmful,not at all immoral,very unexpected,slightly harmful,slightly immoral,slightly unexpected,slightly harmful,moderately immoral,slightly unexpected,slightly harmful,slightly immoral,moderately unexpected,slightly harmful,slightly immoral,very unexpected,moderately harmful,moderately immoral,very unexpected,very harmful,very immoral,very unexpected,very harmful,very immoral,moderately unexpected,very harmful,extremely immoral,moderately unexpected,moderately harmful,moderately immoral,moderately unexpected,slightly harmful,slightly immoral,extremely unexpected,moderately harmful,very immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$50,001 to $75,000",Very interested,Democrat,,Agnostic,,Graduate or professional degree,Complete,5c603bddfe6bce0001314d87
2019-11-07 10:54:39,2019-11-07 11:03:13,IP Address,24.177.221.234,100,514,True,2019-11-07 11:03:14,R_PZEdMlCA0eetDmV,,,,,43.801300048828125,-91.21340179443359375,anonymous,EN,I agree to participate,5c223d4a4a7e1f000137e5b9,Understood! Begin survey.,31,Male,Yes,,3,extremely harmful,extremely immoral,slightly unexpected,extremely harmful,extremely immoral,moderately unexpected,extremely harmful,extremely immoral,slightly unexpected,slightly harmful,slightly immoral,moderately unexpected,very harmful,very immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,slightly harmful,slightly immoral,slightly unexpected,slightly harmful,moderately immoral,not at all unexpected,slightly harmful,slightly immoral,slightly unexpected,slightly harmful,not at all immoral,extremely unexpected,very harmful,moderately immoral,not at all unexpected,slightly harmful,slightly immoral,not at all unexpected,slightly harmful,not at all immoral,slightly unexpected,slightly harmful,slightly immoral,slightly unexpected,slightly harmful,not at all immoral,slightly unexpected,moderately harmful,moderately immoral,very unexpected,very harmful,very immoral,very unexpected,moderately harmful,slightly immoral,very unexpected,slightly harmful,slightly immoral,slightly unexpected,very harmful,very immoral,extremely unexpected,very harmful,very immoral,slightly unexpected,moderately harmful,very immoral,slightly unexpected,not at all harmful,not at all immoral,not at all unexpected,moderately harmful,extremely immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,very immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$50,001 to $75,000",Somewhat interested,Democrat,,Agnostic,,Graduate or professional degree,Complete,5c223d4a4a7e1f000137e5b9
2019-11-07 10:53:02,2019-11-07 11:03:17,IP Address,99.169.157.112,100,614,True,2019-11-07 11:03:17,R_1r1zi060MA36KZ3,,,,,25.533294677734375,-80.39730072021484375,anonymous,EN,I agree to participate,5da956c25a994b001650f1e3,Understood! Begin survey.,25,Female,Yes,,3,extremely harmful,extremely immoral,very unexpected,extremely harmful,extremely immoral,slightly unexpected,very harmful,extremely immoral,moderately unexpected,very harmful,extremely immoral,moderately unexpected,moderately harmful,moderately immoral,slightly unexpected,extremely harmful,not at all immoral,moderately unexpected,slightly harmful,slightly immoral,not at all unexpected,slightly harmful,slightly immoral,not at all unexpected,slightly harmful,slightly immoral,not at all unexpected,extremely harmful,extremely immoral,very unexpected,moderately harmful,moderately immoral,not at all unexpected,slightly harmful,slightly immoral,not at all unexpected,not at all harmful,not at all immoral,not at all unexpected,slightly harmful,not at all immoral,not at all unexpected,slightly harmful,not at all immoral,moderately unexpected,slightly harmful,moderately immoral,slightly unexpected,slightly harmful,moderately immoral,slightly unexpected,slightly harmful,moderately immoral,extremely unexpected,moderately harmful,moderately immoral,slightly unexpected,extremely harmful,extremely immoral,not at all unexpected,moderately harmful,moderately immoral,not at all unexpected,very harmful,extremely immoral,not at all unexpected,slightly harmful,slightly immoral,not at all unexpected,extremely harmful,moderately immoral,slightly unexpected,extremely harmful,extremely immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$25,001 to $50,000",Somewhat interested,Independent,,Agnostic,,Bachelor's degree,Complete,5da956c25a994b001650f1e3
2019-11-07 10:54:55,2019-11-07 11:03:26,IP Address,136.32.139.47,100,510,True,2019-11-07 11:03:26,R_21ajv9WZS3IgJjl,,,,,39.0352935791015625,-94.46360015869140625,anonymous,EN,I agree to participate,5cd062370081a60017789079,Understood! Begin survey.,59,Female,Yes,,1,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,very harmful,very immoral,slightly unexpected,extremely harmful,extremely immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,moderately harmful,moderately immoral,moderately unexpected,moderately harmful,moderately immoral,moderately unexpected,very harmful,very immoral,moderately unexpected,very harmful,moderately immoral,very unexpected,very harmful,moderately immoral,moderately unexpected,slightly harmful,slightly immoral,slightly unexpected,slightly harmful,slightly immoral,moderately unexpected,moderately harmful,slightly immoral,very unexpected,slightly harmful,not at all immoral,slightly unexpected,slightly harmful,slightly immoral,moderately unexpected,extremely harmful,extremely immoral,very unexpected,slightly harmful,slightly immoral,very unexpected,moderately harmful,moderately immoral,moderately unexpected,very harmful,moderately immoral,very unexpected,very harmful,very immoral,moderately unexpected,very harmful,very immoral,moderately unexpected,very harmful,moderately immoral,slightly unexpected,very harmful,very immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,moderately harmful,moderately immoral,moderately unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$50,001 to $75,000",Very interested,Democrat,,Agnostic,,Bachelor's degree,Complete,5cd062370081a60017789079
2019-11-07 10:54:46,2019-11-07 11:03:30,IP Address,24.30.41.227,100,524,True,2019-11-07 11:03:30,R_3CPN6asUclc7rx2,,,,,33.934295654296875,-84.60759735107421875,anonymous,EN,I agree to participate,5d811cc6e87dc80018a8eb04,Understood! Begin survey.,31,Female,Yes,,2,extremely harmful,extremely immoral,moderately unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,very unexpected,extremely harmful,extremely immoral,slightly unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,slightly harmful,moderately immoral,moderately unexpected,slightly harmful,moderately immoral,not at all unexpected,very harmful,very immoral,slightly unexpected,moderately harmful,moderately immoral,slightly unexpected,moderately harmful,extremely immoral,moderately unexpected,slightly harmful,slightly immoral,not at all unexpected,not at all harmful,not at all immoral,slightly unexpected,slightly harmful,not at all immoral,not at all unexpected,slightly harmful,moderately immoral,slightly unexpected,slightly harmful,slightly immoral,slightly unexpected,moderately harmful,moderately immoral,very unexpected,not at all harmful,not at all immoral,extremely unexpected,moderately harmful,slightly immoral,moderately unexpected,moderately harmful,very immoral,extremely unexpected,very harmful,very immoral,not at all unexpected,extremely harmful,extremely immoral,moderately unexpected,moderately harmful,slightly immoral,slightly unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"Less than $25,000",Somewhat interested,Democrat,,Something else (Please Specify),Spiritual,Associate's degree,Complete,5d811cc6e87dc80018a8eb04
2019-11-07 10:54:11,2019-11-07 11:03:54,IP Address,12.181.73.220,100,583,True,2019-11-07 11:03:55,R_2QR3yrdRHXFw7sg,,,,,33.97760009765625,-117.7375030517578125,anonymous,EN,I agree to participate,5cf83e1231d2ef001e22dd6b,Understood! Begin survey.,26,Male,No,10,3,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,slightly unexpected,slightly harmful,very immoral,not at all unexpected,extremely harmful,extremely immoral,very unexpected,moderately harmful,slightly immoral,moderately unexpected,extremely harmful,not at all immoral,moderately unexpected,very harmful,extremely immoral,not at all unexpected,not at all harmful,not at all immoral,not at all unexpected,very harmful,extremely immoral,not at all unexpected,extremely harmful,extremely immoral,not at all unexpected,very harmful,extremely immoral,not at all unexpected,not at all harmful,not at all immoral,not at all unexpected,not at all harmful,slightly immoral,not at all unexpected,not at all harmful,not at all immoral,not at all unexpected,not at all harmful,not at all immoral,not at all unexpected,slightly harmful,very immoral,moderately unexpected,not at all harmful,not at all immoral,not at all unexpected,slightly harmful,not at all immoral,very unexpected,moderately harmful,moderately immoral,slightly unexpected,moderately harmful,very immoral,slightly unexpected,very harmful,extremely immoral,not at all unexpected,very harmful,very immoral,slightly unexpected,not at all harmful,not at all immoral,not at all unexpected,not at all harmful,slightly immoral,moderately unexpected,not at all harmful,moderately immoral,moderately unexpected,slightly harmful,slightly immoral,moderately unexpected,not at all harmful,extremely immoral,extremely unexpected,Other,"$50,001 to $75,000",Somewhat interested,Independent,,An atheist,,Bachelor's degree,Complete,5cf83e1231d2ef001e22dd6b
2019-11-07 10:52:40,2019-11-07 11:04:00,IP Address,104.5.21.103,100,680,True,2019-11-07 11:04:01,R_3HXgOWf38jwOUfF,,,,,41.6226959228515625,-86.24520111083984375,anonymous,EN,I agree to participate,597fe89a1b41a20001749f57,Understood! Begin survey.,41,Female,Yes,,1,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,very unexpected,moderately harmful,moderately immoral,slightly unexpected,moderately harmful,very immoral,moderately unexpected,very harmful,very immoral,very unexpected,extremely harmful,not at all immoral,moderately unexpected,slightly harmful,slightly immoral,slightly unexpected,slightly harmful,slightly immoral,slightly unexpected,moderately harmful,moderately immoral,slightly unexpected,very harmful,very immoral,extremely unexpected,moderately harmful,moderately immoral,slightly unexpected,slightly harmful,not at all immoral,not at all unexpected,not at all harmful,not at all immoral,not at all unexpected,slightly harmful,slightly immoral,very unexpected,slightly harmful,slightly immoral,slightly unexpected,slightly harmful,slightly immoral,slightly unexpected,very harmful,moderately immoral,very unexpected,slightly harmful,slightly immoral,very unexpected,moderately harmful,moderately immoral,moderately unexpected,slightly harmful,slightly immoral,slightly unexpected,moderately harmful,moderately immoral,moderately unexpected,moderately harmful,very immoral,very unexpected,slightly harmful,moderately immoral,moderately unexpected,very harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$50,001 to $75,000",Somewhat interested,Democrat,,An atheist,,Graduate or professional degree,Complete,597fe89a1b41a20001749f57
2019-11-07 10:57:57,2019-11-07 11:04:55,IP Address,64.130.130.121,100,418,True,2019-11-07 11:04:56,R_1C3nNLKHk6eBRxq,,,,,37.00079345703125,-85.6094970703125,anonymous,EN,I agree to participate,569cffa09e8363000c3087cd,Understood! Begin survey.,25,Male,Yes,,1,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,extremely harmful,extremely immoral,extremely unexpected,moderately harmful,moderately immoral,moderately unexpected,extremely harmful,extremely immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,moderately harmful,moderately immoral,moderately unexpected,slightly harmful,slightly immoral,slightly unexpected,very harmful,very immoral,extremely unexpected,very harmful,very immoral,extremely unexpected,very harmful,very immoral,extremely unexpected,very harmful,extremely immoral,extremely unexpected,slightly harmful,moderately immoral,extremely unexpected,very harmful,very immoral,moderately unexpected,extremely harmful,extremely immoral,extremely unexpected,very harmful,very immoral,extremely unexpected,very harmful,extremely immoral,extremely unexpected,not at all harmful,not at all immoral,slightly unexpected,extremely harmful,extremely immoral,extremely unexpected,very harmful,very immoral,extremely unexpected,very harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$25,001 to $50,000",Very interested,Democrat,,Religious,,Bachelor's degree,Complete,569cffa09e8363000c3087cd
2019-11-07 10:55:15,2019-11-07 11:05:18,IP Address,73.124.237.59,100,602,True,2019-11-07 11:05:18,R_3ERysGhiEVknGXa,,,,,26.3105926513671875,-80.1428985595703125,anonymous,EN,I agree to participate,5d0e675f9193b80015e7f7ee,Understood! Begin survey.,42,Male,Yes,,2,very harmful,very immoral,very unexpected,very harmful,very immoral,moderately unexpected,very harmful,very immoral,moderately unexpected,very harmful,very immoral,moderately unexpected,very harmful,very immoral,very unexpected,extremely harmful,not at all immoral,moderately unexpected,slightly harmful,slightly immoral,slightly unexpected,moderately harmful,moderately immoral,moderately unexpected,moderately harmful,moderately immoral,moderately unexpected,very harmful,very immoral,very unexpected,moderately harmful,moderately immoral,moderately unexpected,slightly harmful,slightly immoral,not at all unexpected,not at all harmful,not at all immoral,not at all unexpected,not at all harmful,not at all immoral,slightly unexpected,slightly harmful,slightly immoral,slightly unexpected,slightly harmful,slightly immoral,slightly unexpected,moderately harmful,moderately immoral,moderately unexpected,slightly harmful,not at all immoral,very unexpected,moderately harmful,very immoral,moderately unexpected,moderately harmful,moderately immoral,very unexpected,very harmful,very immoral,very unexpected,very harmful,very immoral,moderately unexpected,not at all harmful,not at all immoral,not at all unexpected,moderately harmful,moderately immoral,moderately unexpected,very harmful,very immoral,very unexpected,very harmful,very immoral,very unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$50,001 to $75,000",Somewhat interested,Independent,,Something else (Please Specify),Apatheist,Associate's degree,Complete,5d0e675f9193b80015e7f7ee
2019-11-07 10:53:56,2019-11-07 11:05:42,IP Address,73.254.89.243,100,706,True,2019-11-07 11:05:43,R_Oga1ig3xn9VTpRL,,,,,47.83880615234375,-122.1985015869140625,anonymous,EN,I agree to participate,5c6b646349b7f0000120b659,Understood! Begin survey.,63,Female,Yes,,1,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,extremely harmful,extremely immoral,extremely unexpected,moderately harmful,moderately immoral,moderately unexpected,very harmful,very immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,very harmful,very immoral,very unexpected,slightly harmful,not at all immoral,not at all unexpected,not at all harmful,not at all immoral,not at all unexpected,slightly harmful,not at all immoral,moderately unexpected,slightly harmful,not at all immoral,slightly unexpected,slightly harmful,slightly immoral,moderately unexpected,very harmful,very immoral,moderately unexpected,moderately harmful,not at all immoral,extremely unexpected,very harmful,very immoral,very unexpected,moderately harmful,very immoral,very unexpected,extremely harmful,extremely immoral,very unexpected,very harmful,extremely immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$75,001 to $99,999",Very interested,Democrat,,,,Some college,Complete,5c6b646349b7f0000120b659
2019-11-07 10:52:11,2019-11-07 11:05:48,IP Address,107.136.199.25,100,817,True,2019-11-07 11:05:49,R_3lS3l6D5Dxh46Ep,,,,,33.78729248046875,-117.923095703125,anonymous,EN,I agree to participate,5559a3a1fdf99b514bba308e,Understood! Begin survey.,30,Female,Yes,,1,extremely harmful,extremely immoral,slightly unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,slightly unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,moderately harmful,slightly immoral,slightly unexpected,not at all harmful,not at all immoral,not at all unexpected,moderately harmful,moderately immoral,not at all unexpected,very harmful,very immoral,moderately unexpected,slightly harmful,slightly immoral,not at all unexpected,not at all harmful,not at all immoral,not at all unexpected,slightly harmful,not at all immoral,not at all unexpected,slightly harmful,not at all immoral,moderately unexpected,slightly harmful,not at all immoral,not at all unexpected,moderately harmful,not at all immoral,not at all unexpected,moderately harmful,slightly immoral,slightly unexpected,slightly harmful,not at all immoral,moderately unexpected,slightly harmful,not at all immoral,not at all unexpected,slightly harmful,slightly immoral,not at all unexpected,very harmful,moderately immoral,not at all unexpected,very harmful,moderately immoral,slightly unexpected,moderately harmful,moderately immoral,slightly unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$25,001 to $50,000",Very interested,Democrat,,An atheist,,Some college,Complete,5559a3a1fdf99b514bba308e
