StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,PID,welcome,age_1,gender,country,time_us_1,ideology_1,pkp_h_1,pkp_i_1,pkp_u_1,pch_h_1,pch_i_1,pch_u_1,tmdp_h_1,tmdp_i_1,tmdp_u_1,whh_h_1,whh_i_1,whh_u_1,thls_h_1,thls_i_1,thls_u_1,ach_1_1,ach_2_1,ach_3_1,adr_h_1,adr_i_1,adr_u_1,elb_h_1,elb_i_1,elb_u_1,acr_h_1,acr_i_1,acr_u_1,jbd_h_1,jbd_i_1,jbd_u_1,scc_h_1,scc_i_1,scc_u_1,ddf_h_1,ddf_i_1,ddf_u_1,git_h_1,git_i_1,git_u_1,idb_h_1,idb_i_1,idb_u_1,ayc_h_1,ayc_i_1,ayc_u_1,sip_h_1,sip_i_1,sip_u_1,ecc_h_1,ecc_i_1,ecc_u_1,ccr_h_1,ccr_i_1,ccr_u_1,mbr_h_1,mbr_i_1,mbr_u_1,msn_h_1,msn_i_1,msn_u_1,mbw_h_1,mbw_i_1,mbw_u_1,mpsa_h_1,mpsa_i_1,mpsa_u_1,php_h_1,php_i_1,php_u_1,mmc_h_1,mmc_i_1,mmc_u_1,mmls_h_1,mmls_i_1,mmls_u_1,msas_h_1,msas_i_1,msas_u_1,ach_4_1,ach_5_1,ach_6_1,race,income,int_pol,pol_id,pol_id_5_TEXT,religion,religion_5_TEXT,education,db,PROLIFIC_PID
2019-11-15 09:02:13,2019-11-15 09:20:19,IP Address,68.188.9.138,100,1085,True,2019-11-15 09:20:19,R_3LbgDIT42cLwxWT,,,,,38.67559814453125,-90.23850250244140625,anonymous,EN,I agree to participate,5c239f96da51990001e21d97,Understood! Begin survey.,72,Male,Yes,,6,extremely harmful,extremely immoral,moderately unexpected,extremely harmful,extremely immoral,very unexpected,moderately harmful,very immoral,moderately unexpected,slightly harmful,not at all immoral,slightly unexpected,very harmful,extremely immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,not at all harmful,not at all immoral,not at all unexpected,slightly harmful,slightly immoral,not at all unexpected,moderately harmful,very immoral,not at all unexpected,very harmful,not at all immoral,very unexpected,slightly harmful,not at all immoral,slightly unexpected,slightly harmful,not at all immoral,not at all unexpected,not at all harmful,not at all immoral,not at all unexpected,slightly harmful,not at all immoral,not at all unexpected,slightly harmful,not at all immoral,moderately unexpected,moderately harmful,moderately immoral,slightly unexpected,very harmful,very immoral,moderately unexpected,moderately harmful,slightly immoral,extremely unexpected,moderately harmful,moderately immoral,very unexpected,extremely harmful,extremely immoral,slightly unexpected,extremely harmful,extremely immoral,slightly unexpected,extremely harmful,extremely immoral,not at all unexpected,not at all harmful,extremely immoral,not at all unexpected,slightly harmful,not at all immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,very unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$25,001 to $50,000",Not very interested,Independent,,Religious,,High school degree or GED,Complete,5c239f96da51990001e21d97
2019-11-15 09:05:58,2019-11-15 09:20:30,IP Address,68.10.237.114,100,872,True,2019-11-15 09:20:31,R_T7QVkXN1JEovALD,,,,,36.8365936279296875,-76.1623992919921875,anonymous,EN,I agree to participate,5d02b1ce6c69cf00162f5f1a,Understood! Begin survey.,38,Male,Yes,,7,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,very unexpected,very harmful,very immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,not at all harmful,slightly immoral,not at all unexpected,slightly harmful,very immoral,moderately unexpected,very harmful,very immoral,moderately unexpected,moderately harmful,slightly immoral,extremely unexpected,moderately harmful,very immoral,moderately unexpected,moderately harmful,moderately immoral,slightly unexpected,not at all harmful,not at all immoral,moderately unexpected,slightly harmful,slightly immoral,moderately unexpected,not at all harmful,not at all immoral,not at all unexpected,slightly harmful,slightly immoral,very unexpected,moderately harmful,very immoral,very unexpected,not at all harmful,not at all immoral,extremely unexpected,extremely harmful,very immoral,very unexpected,moderately harmful,very immoral,moderately unexpected,extremely harmful,extremely immoral,moderately unexpected,extremely harmful,extremely immoral,moderately unexpected,moderately harmful,extremely immoral,not at all unexpected,not at all harmful,not at all immoral,slightly unexpected,very harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"Less than $25,000",Very interested,Republican,,Religious,,Some college,Complete,5d02b1ce6c69cf00162f5f1a
2019-11-15 09:02:16,2019-11-15 09:20:48,IP Address,73.79.234.219,100,1112,True,2019-11-15 09:20:49,R_QhJxn4CijFmFEVX,,,,,40.009002685546875,-76.36309814453125,anonymous,EN,I agree to participate,5d3feaeb09e9ed00201d2108,Understood! Begin survey.,50,Female,Yes,,5,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,moderately unexpected,extremely harmful,extremely immoral,not at all unexpected,very harmful,not at all immoral,moderately unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,moderately harmful,slightly immoral,very unexpected,slightly harmful,slightly immoral,not at all unexpected,very harmful,very immoral,moderately unexpected,very harmful,moderately immoral,very unexpected,very harmful,slightly immoral,slightly unexpected,extremely harmful,moderately immoral,slightly unexpected,very harmful,moderately immoral,slightly unexpected,extremely harmful,not at all immoral,very unexpected,extremely harmful,moderately immoral,extremely unexpected,very harmful,moderately immoral,slightly unexpected,extremely harmful,very immoral,very unexpected,extremely harmful,very immoral,extremely unexpected,very harmful,moderately immoral,moderately unexpected,very harmful,moderately immoral,extremely unexpected,extremely harmful,extremely immoral,not at all unexpected,extremely harmful,very immoral,not at all unexpected,not at all harmful,not at all immoral,moderately unexpected,very harmful,very immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$25,001 to $50,000",Not at all interested,Independent,,Religious,,Graduate or professional degree,Complete,5d3feaeb09e9ed00201d2108
2019-11-15 08:57:42,2019-11-15 09:21:19,IP Address,98.109.166.221,100,1417,True,2019-11-15 09:21:20,R_sUmrry7DsgJXYsN,,,,,40.923797607421875,-73.9989013671875,anonymous,EN,I agree to participate,5d8a8aa15a183d0018b0b196,Understood! Begin survey.,29,Male,Yes,,5,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,very harmful,very immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,moderately harmful,very immoral,very unexpected,very harmful,very immoral,very unexpected,not at all harmful,slightly immoral,slightly unexpected,very harmful,extremely immoral,moderately unexpected,moderately harmful,slightly immoral,slightly unexpected,moderately harmful,very immoral,very unexpected,not at all harmful,not at all immoral,very unexpected,very harmful,very immoral,slightly unexpected,extremely harmful,extremely immoral,extremely unexpected,very harmful,extremely immoral,extremely unexpected,very harmful,very immoral,very unexpected,moderately harmful,moderately immoral,slightly unexpected,moderately harmful,very immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,very harmful,very immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,very harmful,very immoral,slightly unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$50,001 to $75,000",Somewhat interested,Democrat,,Religious,,Bachelor's degree,Complete,5d8a8aa15a183d0018b0b196
2019-11-15 09:00:07,2019-11-15 09:21:31,IP Address,174.96.240.48,100,1284,True,2019-11-15 09:21:32,R_6M7xKAeKqY81LK9,,,,,38.688507080078125,-85.79869842529296875,anonymous,EN,I agree to participate,5db3b031efa9f6000cf02400,Understood! Begin survey.,21,Male,Yes,,6,extremely harmful,extremely immoral,very unexpected,extremely harmful,extremely immoral,very unexpected,very harmful,extremely immoral,extremely unexpected,moderately harmful,very immoral,slightly unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,moderately harmful,slightly immoral,moderately unexpected,very harmful,extremely immoral,slightly unexpected,slightly harmful,moderately immoral,moderately unexpected,moderately harmful,moderately immoral,very unexpected,slightly harmful,slightly immoral,moderately unexpected,moderately harmful,very immoral,slightly unexpected,slightly harmful,slightly immoral,not at all unexpected,very harmful,extremely immoral,very unexpected,very harmful,very immoral,extremely unexpected,moderately harmful,moderately immoral,slightly unexpected,extremely harmful,extremely immoral,extremely unexpected,very harmful,extremely immoral,extremely unexpected,very harmful,very immoral,moderately unexpected,very harmful,very immoral,extremely unexpected,extremely harmful,extremely immoral,very unexpected,very harmful,extremely immoral,moderately unexpected,extremely harmful,very immoral,moderately unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$75,001 to $99,999",Somewhat interested,Democrat,,Religious,,High school degree or GED,Complete,5db3b031efa9f6000cf02400
2019-11-15 09:07:40,2019-11-15 09:23:12,IP Address,73.102.211.104,100,931,True,2019-11-15 09:23:12,R_2b1B1rYqzwkXcUO,,,,,39.83349609375,-84.8983001708984375,anonymous,EN,I agree to participate,55b9a9b0fdf99b6906d2aba4,Understood! Begin survey.,64,Male,Yes,,5,extremely harmful,extremely immoral,moderately unexpected,extremely harmful,extremely immoral,moderately unexpected,moderately harmful,extremely immoral,moderately unexpected,very harmful,extremely immoral,moderately unexpected,extremely harmful,extremely immoral,very unexpected,extremely harmful,not at all immoral,moderately unexpected,moderately harmful,very immoral,not at all unexpected,slightly harmful,moderately immoral,slightly unexpected,very harmful,very immoral,slightly unexpected,very harmful,very immoral,extremely unexpected,moderately harmful,very immoral,moderately unexpected,moderately harmful,very immoral,slightly unexpected,slightly harmful,slightly immoral,slightly unexpected,very harmful,moderately immoral,very unexpected,moderately harmful,moderately immoral,very unexpected,moderately harmful,moderately immoral,moderately unexpected,very harmful,extremely immoral,very unexpected,slightly harmful,slightly immoral,extremely unexpected,moderately harmful,moderately immoral,moderately unexpected,very harmful,very immoral,very unexpected,very harmful,very immoral,slightly unexpected,moderately harmful,moderately immoral,slightly unexpected,moderately harmful,moderately immoral,slightly unexpected,very harmful,very immoral,very unexpected,slightly harmful,moderately immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"Less than $25,000",Very interested,Republican,,Religious,,Some college,Complete,55b9a9b0fdf99b6906d2aba4
2019-11-15 09:03:41,2019-11-15 09:24:15,IP Address,135.26.175.56,100,1234,True,2019-11-15 09:24:16,R_5cHGnLXLck1pATT,,,,,39.4579925537109375,-88.8058013916015625,anonymous,EN,I agree to participate,5cdeb755a01d2f0018711150,Understood! Begin survey.,29,Female,Yes,,5,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,slightly unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,very harmful,very immoral,moderately unexpected,very harmful,extremely immoral,moderately unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,very harmful,extremely immoral,moderately unexpected,moderately harmful,very immoral,slightly unexpected,extremely harmful,moderately immoral,not at all unexpected,moderately harmful,moderately immoral,moderately unexpected,slightly harmful,moderately immoral,moderately unexpected,extremely harmful,extremely immoral,extremely unexpected,moderately harmful,extremely immoral,very unexpected,very harmful,very immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,very unexpected,very harmful,extremely immoral,moderately unexpected,not at all harmful,slightly immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$25,001 to $50,000",Somewhat interested,Republican,,,,Some college,Complete,5cdeb755a01d2f0018711150
2019-11-15 09:04:40,2019-11-15 09:25:17,IP Address,76.127.80.24,100,1237,True,2019-11-15 09:25:18,R_1HoV5xrzcaWb7QV,,,,,38.1345062255859375,-120.45159912109375,anonymous,EN,I agree to participate,591f9101acfd340001376293,Understood! Begin survey.,77,Male,Yes,,5,extremely harmful,extremely immoral,extremely unexpected,moderately harmful,very immoral,very unexpected,slightly harmful,moderately immoral,very unexpected,slightly harmful,not at all immoral,very unexpected,moderately harmful,slightly immoral,slightly unexpected,extremely harmful,not at all immoral,moderately unexpected,not at all harmful,not at all immoral,moderately unexpected,slightly harmful,moderately immoral,moderately unexpected,slightly harmful,moderately immoral,slightly unexpected,not at all harmful,not at all immoral,moderately unexpected,slightly harmful,moderately immoral,moderately unexpected,not at all harmful,not at all immoral,slightly unexpected,not at all harmful,not at all immoral,not at all unexpected,not at all harmful,not at all immoral,slightly unexpected,not at all harmful,not at all immoral,slightly unexpected,not at all harmful,not at all immoral,very unexpected,not at all harmful,moderately immoral,very unexpected,not at all harmful,not at all immoral,very unexpected,not at all harmful,moderately immoral,very unexpected,slightly harmful,moderately immoral,very unexpected,moderately harmful,moderately immoral,moderately unexpected,moderately harmful,very immoral,moderately unexpected,slightly harmful,slightly immoral,moderately unexpected,moderately harmful,very immoral,extremely unexpected,very harmful,very immoral,very unexpected,very harmful,very immoral,very unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$75,001 to $99,999",Very interested,Republican,,Religious,,Bachelor's degree,Complete,591f9101acfd340001376293
2019-11-15 09:06:40,2019-11-15 09:25:59,IP Address,98.15.33.67,100,1159,True,2019-11-15 09:26:00,R_1Nxqn8g0hypdcjM,,,,,40.7483978271484375,-73.86199951171875,anonymous,EN,I agree to participate,5c3e95601580e9000122d568,Understood! Begin survey.,27,Male,Yes,,6,extremely harmful,very immoral,very unexpected,very harmful,very immoral,very unexpected,moderately harmful,moderately immoral,moderately unexpected,moderately harmful,very immoral,very unexpected,moderately harmful,very immoral,very unexpected,extremely harmful,not at all immoral,moderately unexpected,slightly harmful,moderately immoral,not at all unexpected,slightly harmful,slightly immoral,not at all unexpected,moderately harmful,moderately immoral,slightly unexpected,very harmful,very immoral,very unexpected,slightly harmful,slightly immoral,slightly unexpected,slightly harmful,slightly immoral,slightly unexpected,slightly harmful,slightly immoral,slightly unexpected,slightly harmful,slightly immoral,slightly unexpected,slightly harmful,slightly immoral,moderately unexpected,slightly harmful,slightly immoral,slightly unexpected,moderately harmful,moderately immoral,moderately unexpected,slightly harmful,not at all immoral,slightly unexpected,moderately harmful,moderately immoral,moderately unexpected,moderately harmful,moderately immoral,moderately unexpected,very harmful,very immoral,very unexpected,moderately harmful,very immoral,moderately unexpected,slightly harmful,slightly immoral,slightly unexpected,moderately harmful,moderately immoral,very unexpected,moderately harmful,extremely immoral,extremely unexpected,very harmful,very immoral,very unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$100,000 or more",Somewhat interested,Republican,,Agnostic,,Bachelor's degree,Complete,5c3e95601580e9000122d568
2019-11-15 09:02:11,2019-11-15 09:26:47,IP Address,75.3.70.36,100,1476,True,2019-11-15 09:26:48,R_brrqsib9TMNOjuh,,,,,36.2133941650390625,-86.73110198974609375,anonymous,EN,I agree to participate,5db38a2db879f3000et,Understood! Begin survey.,68,Female,Yes,,6,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,very immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,moderately harmful,moderately immoral,extremely unexpected,very harmful,extremely immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,slightly harmful,very immoral,extremely unexpected,slightly harmful,extremely immoral,very unexpected,not at all harmful,extremely immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,slightly harmful,very immoral,very unexpected,not at all harmful,very immoral,very unexpected,not at all harmful,not at all immoral,moderately unexpected,not at all harmful,not at all immoral,extremely unexpected,slightly harmful,very immoral,very unexpected,not at all harmful,slightly immoral,very unexpected,slightly harmful,very immoral,extremely unexpected,slightly harmful,moderately immoral,very unexpected,slightly harmful,very immoral,very unexpected,slightly harmful,very immoral,extremely unexpected,slightly harmful,extremely immoral,moderately unexpected,slightly harmful,extremely immoral,moderately unexpected,slightly harmful,extremely immoral,moderately unexpected,extremely harmful,extremely immoral,very unexpected,slightly harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$25,001 to $50,000",Somewhat interested,Republican,,Religious,,Bachelor's degree,Complete,5db38a2db879f3000ebcc422
2019-11-15 09:06:09,2019-11-15 09:26:51,IP Address,104.5.188.224,100,1241,True,2019-11-15 09:26:51,R_25Wru3WYsetluYS,,,,,30.67010498046875,-81.46579742431640625,anonymous,EN,I agree to participate,5d3515c39ce6590017010766,Understood! Begin survey.,38,Female,Yes,,6,extremely harmful,extremely immoral,very unexpected,extremely harmful,very immoral,very unexpected,very harmful,extremely immoral,slightly unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,extremely harmful,very immoral,slightly unexpected,very harmful,slightly immoral,moderately unexpected,very harmful,very immoral,slightly unexpected,extremely harmful,extremely immoral,extremely unexpected,very harmful,very immoral,slightly unexpected,slightly harmful,very immoral,very unexpected,slightly harmful,slightly immoral,moderately unexpected,very harmful,slightly immoral,very unexpected,slightly harmful,moderately immoral,extremely unexpected,slightly harmful,moderately immoral,very unexpected,extremely harmful,extremely immoral,very unexpected,not at all harmful,slightly immoral,extremely unexpected,extremely harmful,very immoral,very unexpected,very harmful,moderately immoral,moderately unexpected,extremely harmful,extremely immoral,moderately unexpected,extremely harmful,extremely immoral,moderately unexpected,extremely harmful,extremely immoral,slightly unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$75,001 to $99,999",Somewhat interested,Republican,,Agnostic,,Graduate or professional degree,Complete,5d3515c39ce6590017010766
2019-11-15 09:06:45,2019-11-15 09:27:55,IP Address,131.148.59.168,100,1269,True,2019-11-15 09:27:55,R_2YlV1ItbwxsQnur,,,,,28.2454071044921875,-81.283203125,anonymous,EN,I agree to participate,5dcb35425fd20380f8733c5a,Understood! Begin survey.,38,Female,Yes,,7,not at all harmful,not at all immoral,slightly unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,not at all immoral,moderately unexpected,not at all harmful,not at all immoral,not at all unexpected,not at all harmful,not at all immoral,not at all unexpected,very harmful,extremely immoral,moderately unexpected,not at all harmful,extremely immoral,slightly unexpected,slightly harmful,not at all immoral,moderately unexpected,not at all harmful,slightly immoral,not at all unexpected,not at all harmful,not at all immoral,moderately unexpected,very harmful,slightly immoral,moderately unexpected,not at all harmful,not at all immoral,slightly unexpected,not at all harmful,not at all immoral,slightly unexpected,moderately harmful,extremely immoral,not at all unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,slightly immoral,not at all unexpected,not at all harmful,slightly immoral,very unexpected,not at all harmful,not at all immoral,not at all unexpected,not at all harmful,not at all immoral,not at all unexpected,very harmful,extremely immoral,very unexpected,not at all harmful,moderately immoral,slightly unexpected,not at all harmful,not at all immoral,not at all unexpected,very harmful,slightly immoral,extremely unexpected,not at all harmful,not at all immoral,not at all unexpected,not at all harmful,not at all immoral,not at all unexpected,extremely harmful,not at all immoral,not at all unexpected,extremely harmful,moderately immoral,very unexpected,White,"$100,000 or more",Very interested,Democrat,,Religious,,Graduate or professional degree,Complete,5dcb35425fd20380f8733c5a
2019-11-15 09:07:34,2019-11-15 09:29:01,IP Address,174.216.40.16,100,1286,True,2019-11-15 09:29:01,R_2rVqMvGkJOS2u7A,,,,,47.6732940673828125,-122.3426055908203125,anonymous,EN,I agree to participate,5c101f812a1a620001f04007,Understood! Begin survey.,65,Female,Yes,,7,extremely harmful,extremely immoral,very unexpected,extremely harmful,extremely immoral,very unexpected,extremely harmful,extremely immoral,very unexpected,very harmful,very immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,very harmful,very immoral,very unexpected,very harmful,very immoral,moderately unexpected,very harmful,extremely immoral,moderately unexpected,moderately harmful,not at all immoral,very unexpected,very harmful,very immoral,moderately unexpected,slightly harmful,not at all immoral,not at all unexpected,slightly harmful,not at all immoral,not at all unexpected,slightly harmful,slightly immoral,very unexpected,not at all harmful,not at all immoral,not at all unexpected,not at all harmful,slightly immoral,slightly unexpected,very harmful,very immoral,very unexpected,very harmful,moderately immoral,extremely unexpected,very harmful,very immoral,moderately unexpected,moderately harmful,very immoral,moderately unexpected,extremely harmful,extremely immoral,moderately unexpected,extremely harmful,extremely immoral,moderately unexpected,extremely harmful,extremely immoral,not at all unexpected,moderately harmful,very immoral,moderately unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,very unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"Less than $25,000",Somewhat interested,Republican,,Religious,,Some college,Complete,5c101f812a1a620001f04007
2019-11-15 08:58:09,2019-11-15 09:30:02,IP Address,72.132.28.63,100,1912,True,2019-11-15 09:30:04,R_pJBpav0XnMMdbKV,,,,,33.805999755859375,-116.46240234375,anonymous,EN,I agree to participate,5d21a5e877af8600010583c9,Understood! Begin survey.,35,Male,Yes,,5,very harmful,very immoral,extremely unexpected,very harmful,very immoral,moderately unexpected,very harmful,moderately immoral,moderately unexpected,very harmful,moderately immoral,very unexpected,slightly harmful,very immoral,very unexpected,moderately harmful,very immoral,moderately unexpected,very harmful,very immoral,slightly unexpected,very harmful,moderately immoral,very unexpected,moderately harmful,very immoral,very unexpected,moderately harmful,slightly immoral,very unexpected,very harmful,moderately immoral,moderately unexpected,moderately harmful,very immoral,very unexpected,very harmful,moderately immoral,moderately unexpected,moderately harmful,very immoral,very unexpected,very harmful,very immoral,moderately unexpected,very harmful,very immoral,moderately unexpected,moderately harmful,very immoral,moderately unexpected,very harmful,extremely immoral,very unexpected,very harmful,moderately immoral,very unexpected,very harmful,very immoral,slightly unexpected,very harmful,moderately immoral,very unexpected,very harmful,moderately immoral,moderately unexpected,extremely harmful,very immoral,very unexpected,very harmful,very immoral,moderately unexpected,very harmful,moderately immoral,very unexpected,very harmful,very immoral,moderately unexpected,very harmful,moderately immoral,extremely unexpected,White,"$100,000 or more",Very interested,Republican,,Religious,,Graduate or professional degree,Complete,5d21a5e877af8600010583c9
2019-11-15 09:04:35,2019-11-15 09:31:12,IP Address,172.58.103.241,100,1596,True,2019-11-15 09:31:12,R_2zpzV8uvhYA21Um,,,,,29.8616943359375,-95.340301513671875,anonymous,EN,I agree to participate,5db256d9feeb48000de1b5b6,Understood! Begin survey.,56,Female,No,21,5,extremely harmful,extremely immoral,extremely unexpected,very harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,moderately harmful,moderately immoral,moderately unexpected,very harmful,slightly immoral,very unexpected,extremely harmful,not at all immoral,moderately unexpected,slightly harmful,not at all immoral,slightly unexpected,very harmful,very immoral,very unexpected,very harmful,very immoral,moderately unexpected,very harmful,slightly immoral,moderately unexpected,very harmful,very immoral,moderately unexpected,moderately harmful,not at all immoral,moderately unexpected,not at all harmful,not at all immoral,slightly unexpected,slightly harmful,not at all immoral,slightly unexpected,moderately harmful,not at all immoral,slightly unexpected,slightly harmful,not at all immoral,slightly unexpected,extremely harmful,extremely immoral,very unexpected,not at all harmful,not at all immoral,not at all unexpected,very harmful,moderately immoral,moderately unexpected,very harmful,very immoral,very unexpected,extremely harmful,very immoral,extremely unexpected,very harmful,very immoral,moderately unexpected,moderately harmful,moderately immoral,very unexpected,not at all harmful,slightly immoral,slightly unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,Other,"$75,001 to $99,999",Not very interested,Republican,,,,Graduate or professional degree,Complete,5db256d9feeb48000de1b5b6
2019-11-15 09:16:04,2019-11-15 09:31:32,IP Address,166.216.159.172,100,927,True,2019-11-15 09:31:32,R_28UGAnPN5MStztu,,,,,42.19549560546875,-83.48940277099609375,anonymous,EN,I agree to participate,5d50e977b0386d00013e105c,Understood! Begin survey.,21,Male,Yes,,6,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,very immoral,very unexpected,moderately harmful,extremely immoral,moderately unexpected,slightly harmful,not at all immoral,not at all unexpected,moderately harmful,moderately immoral,very unexpected,extremely harmful,not at all immoral,moderately unexpected,slightly harmful,slightly immoral,not at all unexpected,slightly harmful,slightly immoral,not at all unexpected,moderately harmful,moderately immoral,moderately unexpected,extremely harmful,extremely immoral,very unexpected,moderately harmful,very immoral,slightly unexpected,slightly harmful,slightly immoral,not at all unexpected,not at all harmful,slightly immoral,slightly unexpected,not at all harmful,not at all immoral,not at all unexpected,slightly harmful,not at all immoral,slightly unexpected,moderately harmful,moderately immoral,very unexpected,moderately harmful,very immoral,moderately unexpected,slightly harmful,slightly immoral,extremely unexpected,slightly harmful,slightly immoral,moderately unexpected,moderately harmful,slightly immoral,very unexpected,extremely harmful,extremely immoral,moderately unexpected,very harmful,extremely immoral,very unexpected,slightly harmful,moderately immoral,not at all unexpected,very harmful,very immoral,very unexpected,moderately harmful,moderately immoral,extremely unexpected,very harmful,very immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"Less than $25,000",Very interested,Republican,,,,Bachelor's degree,Complete,5d50e977b0386d00013e105c
2019-11-15 09:07:00,2019-11-15 09:33:03,IP Address,47.21.54.222,100,1562,True,2019-11-15 09:33:03,R_1LHb7mw8Nk7gHfR,,,,,40.5977935791015625,-74.00009918212890625,anonymous,EN,I agree to participate,5d7fcd916e5c9f0017c9d8be,Understood! Begin survey.,29,Male,Yes,,5,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,very harmful,very immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,slightly harmful,slightly immoral,slightly unexpected,extremely harmful,very immoral,very unexpected,slightly harmful,slightly immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,very harmful,moderately immoral,slightly unexpected,extremely harmful,extremely immoral,extremely unexpected,slightly harmful,slightly immoral,slightly unexpected,extremely harmful,extremely immoral,extremely unexpected,moderately harmful,moderately immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,very harmful,very immoral,very unexpected,very harmful,very immoral,very unexpected,extremely harmful,very immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,very harmful,extremely immoral,moderately unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$50,001 to $75,000",Somewhat interested,Democrat,,Religious,,Bachelor's degree,Complete,5d7fcd916e5c9f0017c9d8be
